CNAM - CCAM version 78 applicable 01/02/2025,,,,,,,,,,
Code,,Texte,Activité,Phase,"Tarif
Secteur 1 / adhérent OPTAM/OPTAM-ACO
(en euro)","Tarif
Hors secteur 1 / hors adhérent OPTAM/OPTAM-ACO
(en euro)",Rembt. ss Cdtions,Accord Préalable,Exo. TM,Regroupement
,,"Indication : tumeur de la tête et du cou lorsqu'une protection des glandes salivaires est nécessaire ; tumeur du rachis ; tumeur de la base du crâne et de la voute, à l'exclusion de gliome de haut grade ", , ,,,,,,
,,(ZZML001), , ,,,,,,
ZZNL054,,"Séance d'irradiation externe par accélérateur linéaire avec modulation d'intensité, avec contrôle de la position de la cible",1,0,,,,,1,ATM
,,"À l'exclusion de : séance d'irradiation externe par machine dédiée produisant des photons, avec modulation d'intensité par collimateur multilame et contrôle de la position de la cible par imagerie (ZZNL051)", , ,,,,,,
,,"Indication : tumeur de la tête et du cou lorsqu'une protection des glandes salivaires est nécessaire ; tumeur de la prostate ; tumeur du canal anal ; tumeur du col de l'utérus ; tumeur du rachis ; tumeur de la base du crâne et de la voûte, à l'exclusion de gliome de haut grade", , ,,,,,,
,,"(ZZML001, ZZML003)", , ,,,,,,
ZZNL051,,Séance d'irradiation externe par machine dédiée produisant des photons avec modulation d'intensité et contrôle de la position de la cible par imagerie [IGRT],1,0,,,,,1,ATM
,,"Indication : tumeur de la tête et du cou lorsqu'une protection des glandes salivaires est nécessaire ; tumeur de la prostate ; tumeur du canal anal ; tumeur du col de l'utérus ; tumeur du rachis ; tumeur de la base du crâne et de la voûte, à l'exclusion de gliome de haut grade ; irradiation corporelle totale", , ,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.04.02.03,,Irradiation externe en conditions stéréotaxiques,,,,,,,,
,,,,,,,,,,
ZZNL058,,"Séance d'irradiation externe en conditions stéréotaxiques par machine produisant des photons avec guidage par imagerie, sans synchronisation avec la respiration",1,0,,,,,1,ATM
,,"À l'exclusion de : séance d'irradiation externe en conditions stéréotaxiques par machine dédiée produisant des photons avec guidage par imagerie, sans synchronisation avec la respiration (ZZNL059)", , ,,,,,,
,,"Indication : selon le patient, la taille et la localisation de la tumeur : méningiome, gliome, neurinome du nerf vestibulocochléaire [acoustique] [VIII], métastase cérébrale (de 1 à 3) ; malformation artérioveineuse ; tumeur spinale ou paraspinale", , ,,,,,,
,,Facturation : maximum de 10 séances, , ,,,,,,
ZZNL052,,"Séance d'irradiation externe en conditions stéréotaxiques par machine produisant des photons avec guidage par imagerie, avec synchronisation avec la respiration",1,0,,,,,1,ATM
,,"À l'exclusion de : séance d'irradiation externe en conditions stéréotaxiques par machine dédiée produisant des photons avec guidage par imagerie, avec synchronisation avec la respiration (ZZNL060)", , ,,,,,,
,,"Indication : selon le patient, la taille et la localisation de la tumeur : tumeur bronchopulmonaire T1/T2 N0 M0 ; métastase bronchopulmonaire à croissance lente avec tumeur primitive contrôlée", , ,,,,,,
,,Facturation : maximum de 10 séances, , ,,,,,,
ZZNL059,,"Séance d'irradiation externe en conditions stéréotaxiques par machine dédiée produisant des photons avec guidage par imagerie, sans synchronisation avec la respiration",1,0,,,,,1,ATM
,,"Indication : selon le patient, la taille et la localisation de la tumeur : méningiome, gliome, neurinome du nerf vestibulocochléaire [acoustique] [VIII], métastase cérébrale (moins de 3) ; malformation artérioveineuse ; tumeur spinale ou paraspinale ", , ,,,,,,
,,Facturation : maximum de 10 séances, , ,,,,,,
ZZNL060,,"Séance d'irradiation externe en conditions stéréotaxiques par machine dédiée produisant des photons avec guidage par imagerie, avec synchronisation avec la respiration",1,0,,,,,1,ATM
,,"Indication : selon le patient, la taille et la localisation de la tumeur : tumeur bronchopulmonaire T1/T2 N0 M0 ; métastase bronchopulmonaire à croissance lente avec tumeur primitive contrôlée", , ,,,,,,
,,Facturation : maximum de 10 séances, , ,,,,,,
ZANL001,,"Irradiation externe intracrânienne en conditions stéréotaxiques avec cadre effractif, en dose unique",1,0,,,,,1,ATM
,,"Indication : selon la topographie et la taille de la lésion : méningiome, gliome, neurinome du nerf vestibulocochléaire [acoustique] [VIII], métastase cérébrale (moins de 3), malformation artérioveineuse intracrânienne", , ,,,,,,
,,"Environnement : spécifique ; présence, à des temps différents, des spécialités concernées : radiothérapeute, neurochirurgien, neuroradiologue et physicien ", , ,,,,,,
ZZNL049,,"Irradiation externe en conditions stéréotaxiques par machine produisant des photons avec guidage par imagerie, sans synchronisation avec la respiration, en dose unique",1,0,,,,,1,ATM
,,"À l'exclusion de : irradiation externe intracrânienne en conditions stéréotaxiques avec cadre effractif, en dose unique (ZANL001)
irradiation externe en conditions stéréotaxiques par machine dédiée avec guidage par imagerie, sans synchronisation avec la respiration, en dose unique (ZZNL055)",,,,,,,,
,,"Indication : selon le patient, la taille et la localisation de la tumeur : méningiome, gliome, neurinome du nerf vestibulocochléaire [acoustique] [VIII], métastase cérébrale (de 1 à 3) ; malformation artérioveineuse ; tumeur spinale et paraspinale", , ,,,,,,
ZZNL055,,"Irradiation externe en conditions stéréotaxiques par machine dédiée produisant des photons avec guidage par imagerie, sans synchronisation avec la respiration, en dose unique",1,0,,,,,1,ATM
,,"À l'exclusion de : irradiation externe intracrânienne en conditions stéréotaxiques avec cadre effractif, en dose unique (ZANL001)", , ,,,,,,
,,"Indication : selon le patient, la taille et la localisation de la tumeur : méningiome, gliome, neurinome du nerf vestibulocochléaire [acoustique] [VIII], métastase cérébrale (de 1 à 3) ; malformation artérioveineuse ; tumeur spinale ou paraspinale", , ,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.04.02.04,,Techniques spéciales d'irradiation externe,,,,,,,,
,,,,,,,,,,
AZNL001,,Séance d'irradiation externe du névraxe [irradiation craniospinale],1,0,,,,,1,ATM
ZZNL045,,Séance d'irradiation externe par protons,1,0,,,,,1,ATM
,,"Indication : tumeur primitive de l'œil, tumeur de l'enfant, chordome et chondrosarcome de la base du crâne et du rachis",,,,,,,,
,,(ZZLP025),,,,,,,,
ZZNL046,,Séance d'irradiation externe par neutrons,1,0,,,,,1,ATM
,,"Indication : tumeur des glandes salivaires inopérable, sarcome inopérable de bas grade et cylindrome (carcinome adénoïde kystique) quelle que soit leur localisation",,,,,,,,
,,Formation : spécifique à cet acte en plus de la formation initiale,,,,,,,,
ZZNL047,,Séance d'irradiation corporelle totale [ICT],1,0,,,,,1,ATM
,,À l'exclusion de : séance d'irradiation externe par machine dédiée produisant des photons avec modulation d'intensité et contrôle de la position de la cible par imagerie (ZZNL051),,,,,,,,
QZNL001,,Séance d'irradiation cutanée totale,1,0,,,,,1,ATM
ZZNL066,,Séance d'irradiation de contact endocavitaire,1,0,,,,,1,ATM
,,Indication : cancer du rectum T1 à T3, , ,,,,,,
,,Facturation : 3 séances maximum par traitement, , ,,,,,,
,,,,,,,,,,
17.050000000000001,,CURIETHÉRAPIE,,,,,,,,
,,"Acquisition des données anatomiques comprend acquisition des données anatomiques
- par simulateur ou appareil à fonction simulateur
- par scanographie
À l'exclusion de : acquisition des données anatomiques par
- échographie
- remnographie [IRM]",,,,,,,,
,,"Par dosimétrie, on entend : calcul et tracé des courbes isodoses.",,,,,,,,
,,"Par dosimétrie tridimensionnelle, on entend : calcul et tracé des courbes isodoses sur au moins 10 coupes de scanographie ou de remnographie.",,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
17.05.01,,Curiethérapie intracavitaire utérovaginale,,,,,,,,
,,,,,,,,,,
JKNL003,,"Curiethérapie intracavitaire utérovaginale à bas débit de dose sans projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JKNL005,,"Curiethérapie intracavitaire utérovaginale à bas débit de dose sans projecteur de source, avec dosimétrie tridimensionnelle après acquisition des données anatomiques par scanographie et/ou remnographie [IRM]",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JKNL004,,"Curiethérapie intracavitaire utérovaginale à bas débit de dose avec projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JKNL001,,"Curiethérapie intracavitaire utérovaginale à bas débit de dose avec projecteur de source, avec dosimétrie tridimensionnelle après acquisition des données anatomiques par scanographie et/ou remnographie [IRM]",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JKNL006,,"Curiethérapie intracavitaire utérovaginale à débit de dose pulsé, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JKNL002,,"Curiethérapie intracavitaire utérovaginale à débit de dose pulsé, avec dosimétrie tridimensionnelle après acquisition des données anatomiques par scanographie et/ou remnographie [IRM]",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
,,,,,,,,,,
17.05.02,,Curiethérapie intracavitaire vaginale [Curiethérapie du fond vaginal],,,,,,,,
,,,,,,,,,,
JLNL001,,"Curiethérapie intracavitaire vaginale à bas débit de dose sans projecteur de source, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JLNL005,,"Curiethérapie intracavitaire vaginale à bas débit de dose sans projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,54.15,54.15,,,1,ADA
,,"(GELE001, ZZMP004)",,,,,,,,
JLNL004,,"Curiethérapie intracavitaire vaginale à bas débit de dose avec projecteur de source, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
JLNL003,,"Curiethérapie intracavitaire vaginale à bas débit de dose avec projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
JLNL007,,"Curiethérapie intracavitaire vaginale à débit de dose pulsé, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
JLNL006,,"Curiethérapie intracavitaire vaginale à débit de dose pulsé, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
JLNL008,,Curiethérapie intracavitaire vaginale à haut débit de dose avec dosimétrie dans un plan,,,,,,,,
,,Environnement : spécifique,,,,,,,,
,,Phase 1 : préparation avec dosimétrie dans un plan,1,1,200.40,200.40,,,1,ATM
,,Phase 2 : séance de curiethérapie intracavitaire vaginale à haut débit de dose,1,2,167.00,167.00,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
JLNL002,,Curiethérapie intracavitaire vaginale à haut débit de dose avec dosimétrie bidimensionnelle,,,,,,,,
,,Environnement : spécifique : respect des normes ministérielles d'exécution ,,,,,,,,
,,Phase 1 : préparation avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial,1,1,217.10,217.10,,,1,ATM
,,Phase 2 : séance de curiethérapie intracavitaire vaginale à haut débit de dose,1,2,167.00,167.00,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
,,,,,,,,,,
17.05.03,,Curiethérapie intraluminale,,,,,,,,
,,"À l'exclusion de : curiethérapie intracavitaire
- utérovaginale (cf 17.04.01)
- vaginale (cf 17.04.02)",,,,,,,,
,,,,,,,,,,
ZZNL007,,Curiethérapie intraluminale à bas débit de dose sans projecteur de source,1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
ZZNL010,,Curiethérapie intraluminale à bas débit de dose avec projecteur de source,1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
ZZNL008,,Curiethérapie intraluminale à débit de dose pulsé,1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
ZZNL019,,Curiethérapie intraluminale à haut débit de dose,,,,,,,,
,,Phase 1 : préparation à une curiethérapie intraluminale à haut débit de dose,1,1,217.10,217.10,,,1,ATM
,,Phase 2 : séance de curiethérapie intraluminale à haut débit de dose,1,2,167.00,167.00,,,1,ATM
,,"(ZZLP025, ZZMP004)",,,,,,,,
,,,,,,,,,,
17.05.04,,Curiethérapie interstitielle superficielle,,,,,,,,
,,"Comprend : curiethérapie interstitielle
- de la peau
- du sein
- des lèvres",,,,,,,,
,,,,,,,,,,
ZZNL001,,"Curiethérapie interstitielle superficielle à bas débit de dose sans projecteur de source, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
,,"(ZZLP025, ZZMP003)",,,,,,,,
ZZNL006,,"Curiethérapie interstitielle superficielle à bas débit de dose sans projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP003)",,,,,,,,
ZZNL011,,"Curiethérapie interstitielle superficielle à débit de dose pulsé, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
,,"(ZZLP025, ZZMP003)",,,,,,,,
ZZNL002,,"Curiethérapie interstitielle superficielle à débit de dose pulsé, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
,,"(ZZLP025, ZZMP003)",,,,,,,,
,,,,,,,,,,
17.05.05,,Curiethérapie interstitielle profonde,,,,,,,,
,,"Comprend : curiethérapie interstitielle
- du canal anal
- des paramètres
- des voies aérodigestives supérieures",,,,,,,,
,,,,,,,,,,
ZZNL005,,"Curiethérapie interstitielle profonde à bas débit de dose sans projecteur de source, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,57.36,57.36,,,1,ADA
,,"(GELE001, ZZMP003)",,,,,,,,
ZZNL009,,"Curiethérapie interstitielle profonde à bas débit de dose sans projecteur de source, avec dosimétrie tridimensionnelle après acquisition des données anatomiques par scanographie et/ou remnographie [IRM]",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,57.36,57.36,,,1,ADA
,,"(GELE001, ZZMP003)",,,,,,,,
ZZNL015,,"Curiethérapie interstitielle profonde à débit de dose pulsé, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,57.36,57.36,,,1,ADA
,,"(GELE001, ZZMP003)",,,,,,,,
ZZNL018,,"Curiethérapie interstitielle profonde à débit de dose pulsé, avec dosimétrie tridimensionnelle après acquisition des données anatomiques par scanographie et/ou remnographie [IRM]",1,0,384.10,384.10,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,57.36,57.36,,,1,ADA
,,"(GELE001, ZZMP003)",,,,,,,,
,,,,,,,,,,
17.05.06,,Techniques spéciales de curiethérapie,,,,,,,,
,,,,,,,,,,
ZZNL012,,"Curiethérapie interstitielle à bas débit de dose sans projecteur de source après mise en place de vecteur au cours d'une intervention chirurgicale, avec dosimétrie dans un plan",1,0,367.40,367.40,,,1,ATM
"[A, 7, 3]",,anesthésie,4,0,51.59,51.59,,,1,ADA
,,(GELE001),,,,,,,,
ZZNL013,,"Curiethérapie interstitielle à bas débit de dose sans projecteur de source après mise en place de vecteur au cours d'une intervention chirurgicale, avec dosimétrie bidimensionnelle après acquisition des données anatomiques par clichés radiographiques de repérage spatial",1,0,384.10,384.10,,,1,ATM
